"","pub_date","main","V2"
"4576","1989-07-03","Julie Ann Schwartz Married",0.25
"4577","1989-07-03","Dividend Meetings",0.5
"4578","1989-07-03","New-Look Outriggers for Canoes",0
"4579","1989-07-03","Hats Off To the Game",0.5
"4580","1989-07-03","Greek Communist in a Key Cabinet Post",0
"4581","1989-07-03","BRIEFS",0
"4582","1989-07-03","BUSINESS DIGEST",0
"4583","1989-07-03","Avrett, Free Grows",0.333333333333333
"4584","1989-07-03","A British Star in TV's Back Room",0.2
"4585","1989-07-03","Jerusalem Mayor Calls For Letting Arabs Vote",0
"4586","1989-07-03","Namibia Guerrillas Offer Election Platform",0
"4587","1989-07-03","Amy B. Ehrlich, A Rabbi, Is Wed",0
"4588","1989-07-03","Why Do We Cheer Vigilante Cops?",0.333333333333333
"4589","1989-07-03","Unilever Unit To Acquire Minnetonka",0
"4590","1989-07-03","Outdoors: How to Avoid Being Among the Missing",-0.5
"4591","1989-07-03","Corrections",1
"4592","1989-07-03","EXECUTIVE CHANGES",-0.5
"4593","1989-07-03","Rates Heading Lower As Economy Weakens",-0.4
"4594","1989-07-03","Braves Deal Smith, James",0.25
"4595","1989-07-03","Still Waiting for That First Black Governor",-0.2
"4596","1989-07-03","Consistent Skippers At Grey Advertising",0.25
"4597","1989-07-03","Uncertain of Their Future, Hong Kong Residents Jeer British Envoy",-0.125
"4598","1989-07-03","Corrections",1
"4599","1989-07-03","Cherry Output Up a Bit",-0.333333333333333
"4600","1989-07-03","Holiday Reduces Offerings of Bond Issues",0.2
"4601","1989-07-04","RJR Move on Tobacco",0
"4602","1989-07-04","Court Rejects 3 Bids to Curb Punitive Damages Court Rejects 3 Bids to Curb Awards Against Companies",0.0833333333333333
"4603","1989-07-04","Corrections",1
"4604","1989-07-04","SUPREME COURT, 5-4, NARROWING ROE V. WADE, UPHOLDS SHARP STATE LIMITS ON ABORTIONS",0.3
"4605","1989-07-04","Books of The Times; How It Was to Those Who Were There",0
"4606","1989-07-04","Making Mahler Loved in France",0.25
"4607","1989-07-04","Mayotte Takes Wind From Chang's Sails",0
"4608","1989-07-04","Holiday Box",-0.5
"4609","1989-07-04","Texas A&M Cleared",0.5
"4610","1989-07-04","By Design; The Flag as Fashion",0.333333333333333
"4611","1989-07-04","COMPANY EARNINGS",0.5
"4612","1989-07-04","Illinois Will Cooperate",0.666666666666667
"4613","1989-07-04","Deborah Carras, Lawyer, Marries",0.25
"4614","1989-07-04","Dollar Posts Sharp Decline In Light Pre-holiday Trading",0
"4615","1989-07-04","Dig Yields Hopscotch Of History",0.25
"4616","1989-07-04","L. B. La Farge, 89, an Architect",0
"4617","1989-07-04","Bill Rates Drop in Short Session",-0.4
"4618","1989-07-04","How Debate Over Abortion Evolved With Changes in Science and Society",-0.166666666666667
"4619","1989-07-04","Religious Groups Are Split Over Decisions on Symbols",0.2
"4620","1989-07-04","New Argentine Head Faces a Crisis",-0.2
"4621","1989-07-04","Marlene Beth Pitkow Weds Mark L. Kalow",0
"4622","1989-07-04","Billionaire Buys 8.3% Of Georgia Gulf Stock",0.2
"4623","1989-07-04","Army Grounds Apache Fleet After a Florida Copter Crash",-0.142857142857143
"4624","1989-07-04","Lukens May Face New Counts",0
"4625","1989-07-04","Soccer Game Moving Again",0.333333333333333
"4626","1989-07-05","Why Congress Needs Franking Privilege; Odds on Incumbents",0
"4627","1989-07-05","New Medical Examiner Reshapes a Delicate Job",0.166666666666667
"4628","1989-07-05","Austin Erecting Sun Screens In Effort to Save Ancient Oak",0.125
"4629","1989-07-05","A Midnight Call From Paul Revere?",0.5
"4630","1989-07-05","Father Accused of Incest Gets Custody of Daughter",-0.333333333333333
"4631","1989-07-05","3 Killed in Chemical Vat Blast",-0.5
"4632","1989-07-05","Help for Fans of Homemade Sausage",0
"4633","1989-07-05","EXECUTIVES",-1
"4634","1989-07-05","A Resident Fights Back",0
"4635","1989-07-05","New York Likely to Be Battleground in the War After Webster",0
"4636","1989-07-05","Crabbing Is Banned on Delaware",0
"4637","1989-07-05","Quotation of the Day",0
"4638","1989-07-05","Suspect Is Held In Sex Assaults On Young Girls",-0.333333333333333
"4639","1989-07-05","Abbott Sets a Record For Rookie Pitchers",0
"4640","1989-07-05","Miners Gather to Back Strike",0
"4641","1989-07-05","Wine Talk",0
"4642","1989-07-05","On School Buses, Seats Must Precede Seat Belts",0
"4643","1989-07-05","8-Run First Overwhelms Ojeda and Mets, 10-3",-0.4
"4644","1989-07-05","Breathing Freer in Poland",0
"4645","1989-07-05","Tow Truck Driver Finds Body",0
"4646","1989-07-05","Supreme Soviet Ousts Official",0
"4647","1989-07-05","Abortion Opponents Set Strategy for Coming Battles",-0.166666666666667
"4648","1989-07-05","Summer Biathlon on Long Island",0
"4649","1989-07-05","FOES OF ABORTION PREPARE MEASURES FOR STATE ACTION",0.166666666666667
"4650","1989-07-05","Few Surprises So Far For Men at Wimbledon",0
"4651","1989-07-06","CLOSE TO HOME",0
"4652","1989-07-06","Review/Television; Americana in a White House Show",-0.2
"4653","1989-07-06","Quotation of the Day",0
"4654","1989-07-06","A Marriage of Five Boroughs",0.333333333333333
"4655","1989-07-06","Bridge",0
"4656","1989-07-06","Gorbachev Says Change Will Sweep Bloc",0.166666666666667
"4657","1989-07-06","French Diversity in Dance Visits U.S. Festivals",0.2
"4658","1989-07-06","Gromyko Is Buried in Moscow",-0.333333333333333
"4659","1989-07-06","U.M.W. Fined Again in Virginia Coal Fight",-0.2
"4660","1989-07-06","Late-Night Mattresses",0
"4661","1989-07-06","Campaign Matters; Tepid Response To Poverty Issue Shadows Koch",-0.125
"4662","1989-07-06","THE MEDIA BUSINESS: Advertising; Accounts",0.25
"4663","1989-07-06","An Oasis With a Bit Of History",0
"4664","1989-07-06","No Contra Cease-Fire",0
"4665","1989-07-06","Roadway Services Inc. reports earnings for Qtr to June 17",-0.142857142857143
"4666","1989-07-06","An Exile Returns to Chicago",0
"4667","1989-07-06","Money Fund Yields Down For Week",0
"4668","1989-07-06","Deals",0
"4669","1989-07-06","Jackson, on Tightrope, Shifts Focus to Likely Mayoral Race",0
"4670","1989-07-06","Memorial Service for I. F. Stone",-0.333333333333333
"4671","1989-07-06","Review/Ballet; The Kirov Changes Casts for 'Le Corsaire'",0
"4672","1989-07-06","Withdrawal Of Deposits Eased in May",0.25
"4673","1989-07-06","INSIDE",0
"4674","1989-07-06","C.F.T.C. Official Quits To Go Into Consulting",0
"4675","1989-07-06","Lawmaker Finds Niche In Investigating H.U.D.",0.2
"4676","1989-07-07","Abortion and the G.O.P.",0
"4677","1989-07-07","Waterloo Festival",0.5
"4678","1989-07-07","Government Issues Directive For Airport Bomb Detectors",-0.166666666666667
"4679","1989-07-07","Health-Care Workers Reach Pact for Catholic Hospitals",0.166666666666667
"4680","1989-07-07","Bing Steps Forward To Help Detroit",0.2
"4681","1989-07-07","SOUNDS AROUND TOWN",0.333333333333333
"4682","1989-07-07","COMPANY BRIEFS",0.5
"4683","1989-07-07","EXECUTIVE CHANGES",-0.5
"4684","1989-07-07","Our Towns; An Entrepreneur Takes a Stand On Lemonade",0.2
"4685","1989-07-07","Carter Hawley Cuts Staff in New York",-0.166666666666667
"4686","1989-07-07","U.S. Dismisses Shamir Comments On Election Proposal as 'Partisan'",-0.166666666666667
"4687","1989-07-07","Economic Scene; Bush's Goals At Summit Talks",0.333333333333333
"4688","1989-07-07","Single-Room-Occupancy Housing May Be Demolished, Court Rules",0
"4689","1989-07-07","U.S. Accounting Firms Merge In Hope of Growth Overseas",0.5
"4690","1989-07-07","Review/Film; Chases, Crashes, Shootings: More in 'Lethal Weapon 2'",-0.333333333333333
"4691","1989-07-07","Retailers Report Modest Gains in Sales in June",0.333333333333333
"4692","1989-07-07","Moore and Athletics Beat Royals, 3-1",0
"4693","1989-07-07","Excerpts From Speech By Gorbachev in France",0
"4694","1989-07-07","Another Voice Raised in Praise of Singing",0
"4695","1989-07-07","Third World Debt More Than a Banker's Worry",-0.2
"4696","1989-07-07","A Court Spins the Revolving Door",0.25
"4697","1989-07-07","Shamir's Defeat, Shamir's Choice",-0.25
"4698","1989-07-07","Summerfare This Weekend",0
"4699","1989-07-07","Metropolitan Soloists",0
"4700","1989-07-07","N.F.L. Fails To Approve Finks as Leader",0
"4701","1989-07-08","Whites in Mississippi Town Seek Representation",0
"4702","1989-07-08","Squibb to Invest In Research Center",0
"4703","1989-07-08","4 Cuban Officers Sentenced To Die for Drug Trafficking",-0.333333333333333
"4704","1989-07-08","Investors Lose Decision On Philadelphia Options",0
"4705","1989-07-08","Portugal Plant For Ford Audio",0
"4706","1989-07-08","An Edberg Backhand Conquers McEnroe",0.25
"4707","1989-07-08","Egyptian Population Growth Strains Resources and Society",0.166666666666667
"4708","1989-07-08","Rising Bank Fees Touch Off a Backlash",0
"4709","1989-07-08","Time to End the Sudan's Wars",-0.25
"4710","1989-07-08","Police Are Criticized in Queens Assault Case",-0.4
"4711","1989-07-08","KEY RATES",0
"4712","1989-07-08","Bronx Man, 65, Guilty in Rapes Of Two Girls",0
"4713","1989-07-08","Court Reduces Reason For Burning the Flag",0.2
"4714","1989-07-08","About New York; Can Jobs, Profits And Potato Chips Mix in Bronx?",0
"4715","1989-07-08","Rough Going for U.S. Debt Plan",-0.333333333333333
"4716","1989-07-08","Brazil Says There Is No Moratorium",0
"4717","1989-07-08","Review/Pop; Aretha Franklin, Body and Soul",0
"4718","1989-07-08","EXXON TO RESPOND ON TAPE ERASURES",0
"4719","1989-07-08","Government Will Buy Apples Left Over From Scare on Alar",0.142857142857143
"4720","1989-07-08","Marlboro Concerts to Begin",0
"4721","1989-07-08","His Blueprint for European Amity Is Fuzzy And Tinged by Hints of His Own Problems",-0.142857142857143
"4722","1989-07-08","Borrowing Pace Showed Rise in May",-0.2
"4723","1989-07-08","Fernandez Has Reds Guessing and Losing",-0.25
"4724","1989-07-08","CONSUMER'S WORLD: Coping; With Your Financial Affairs",0
"4725","1989-07-08","ANSWERS TO QUIZ",0
"4726","1989-07-09","Pro & Con: Remaking the Government  Do New York's Borough Presidents Still Have Jobs Worth Paying for?",0.25
"4727","1989-07-09","HOME ENTERTAINMENT/RECORDINGS: AND KEEP IN MIND",0
"4728","1989-07-09","A Real Sailor's Look: Light and Layered",0.4
"4729","1989-07-09","'ALASKA' OR BUST",0
"4730","1989-07-09","PASTIMES: Chess",0
"4731","1989-07-09","Surgery for Farr",0
"4732","1989-07-09","Teammates",0
"4733","1989-07-09","Creating a Thriller, Their Words Are Their Bond",0.25
"4734","1989-07-09","Learning the Dangers Of Overexposure to Sun",0
"4735","1989-07-09","Pressing Ahead for Poor Children",-0.5
"4736","1989-07-09","Transactions",0
"4737","1989-07-09","Lisa A. Schneider Engaged to Marry",0.5
"4738","1989-07-09","Review/Opera; Comissiona Conducts 'Il Barbiere'",0
"4739","1989-07-09","N.F.L. Search: More at Stake Than Finding a New Leader",0
"4740","1989-07-09","CAMPUS LIFE: Texas; For an 'Escape,' Superheroes In Gameland",0
"4741","1989-07-09","LONG ISLAND JOURNAL",0
"4742","1989-07-09","PRETORIA LEADER AND MANDELA MEET IN HINT OF RELEASE",0.166666666666667
"4743","1989-07-09","A World Court for Terrorists",0.333333333333333
"4744","1989-07-09","Wedding Planned By Julie Mariash",0
"4745","1989-07-09","Food; We're All Ears",0
"4746","1989-07-09","Review/Dance; A New 'Giselle' and a New Star, From the Kirov",0
"4747","1989-07-09","Fix Up the Front Porch",-0.666666666666667
"4748","1989-07-09","A Guide to Exploring the World Under",0.333333333333333
"4749","1989-07-09","Page Chisolm Is Engaged to Architect",0.25
"4750","1989-07-09","The Seas as Classrooms",0
"4751","1989-07-10","Campaign Matters; The Question Is, Does Koch Have Your Confidence?",0
"4752","1989-07-10","Housing Troubles Raise Kemp's Political Stature",-0.166666666666667
"4753","1989-07-10","A Traditional Celebration in Brooklyn",0.666666666666667
"4754","1989-07-10","The Editorial Notebook; Raul Alfonsin's Achievement",0.2
"4755","1989-07-10","Review/Ballet; A Bad-Boy Choreographer With His Nasty Schoolgirls",-0.2
"4756","1989-07-10","The U.N. Today",0
"4757","1989-07-10","Phyllis Curtin Reflects On the Art of Singing",0.2
"4758","1989-07-10","Treasury Selling 7-Year Notes This Week",0
"4759","1989-07-10","The George & Gorby Show",-0.333333333333333
"4760","1989-07-10","Elliott Sanger, a WQXR Founder And FM Radio Pioneer, Dies at 92",-0.285714285714286
"4761","1989-07-10","Chinese Were Voting Their Government Out; What Prekindergarten Education Costs",0
"4762","1989-07-10","Eda Ergul and Jeffrey Peterson Wed",0
"4763","1989-07-10","Israel Assails Revenge Attacks on Arabs",-0.6
"4764","1989-07-10","'Pension Millionaires' Arising From Congress",0
"4765","1989-07-10","Bridge",0
"4766","1989-07-10","Laurie Silberg Becomes Bride",0
"4767","1989-07-10","Nuggets to Black Group",0
"4768","1989-07-10","Workers Who Turn In Bosses Use Law to Seek Big Rewards",0.25
"4769","1989-07-10","In Brooklyn, Support for a Maverick Priest",0.25
"4770","1989-07-10","Finally, Fighting Murderers in Cambodia",-0.5
"4771","1989-07-10","BUSH IN WARSAW ON DELICATE VISIT TO PUSH CHANGES",0
"4772","1989-07-10","Koch Widens City's Policy On 'Family'",0
"4773","1989-07-10","Azinger Breaks Record",-0.333333333333333
"4774","1989-07-10","Abortion Ruling Shakes Up Races for Legislatures",-0.4
"4775","1989-07-10","After Amazon Slaying, Deals Abound",0.25
"4776","1989-07-11","Mel Blanc, Who Provided Voices For 3,000 Cartoons, Is Dead at 81",0
"4777","1989-07-11","Critic's Notebook; New York as Film Setting and as Star",-0.142857142857143
"4778","1989-07-11","Gasoline Prices Ease",0.333333333333333
"4779","1989-07-11","Syrian Troops on Beirut Patrol",0
"4780","1989-07-11","Brock Exploration reports earnings for Year to March 31",0
"4781","1989-07-11","On-Time Performance Is Ranked for Airlines",0
"4782","1989-07-11","Saatchi Loses Pioneer",-0.333333333333333
"4783","1989-07-11","Acquirer of Clabir Is Named Company's Chief Executive",0
"4784","1989-07-11","Spectrum Control Inc reports earnings for Qtr to May 31",0
"4785","1989-07-11","Burnup & Sims Inc reports earnings for Year to April 30",0
"4786","1989-07-11","ITALY ADDRESSES POLITICAL IMPASSE",0
"4787","1989-07-11","Cherry Corp reports earnings for Qtr to May 31",0
"4788","1989-07-11","BUSH, IN WARSAW, UNVEILS PROPOSAL FOR AID TO POLAND",0.166666666666667
"4789","1989-07-11","Jackson, the Knicks' New Coach, Contends He Has All the N.B.A. Experience He Needs",-0.125
"4790","1989-07-11","LABOR LEADERSHIP MOVES TO DISSOLVE COALITION IN ISRAEL",0
"4791","1989-07-11","New Staff at Stagebill",0
"4792","1989-07-11","Rolling Stones' Tour",0
"4793","1989-07-11","Most Titles Are Still Undecided",0
"4794","1989-07-11","Girl Is Killed in Connecticut As Storms Batter the Region",-0.333333333333333
"4795","1989-07-11","L.I. Man Held In Racial Attack On 4th of July",0
"4796","1989-07-11","High Court Has Ruled Against Weighted Vote",0.2
"4797","1989-07-11","PATTERNS",0
"4798","1989-07-11","Andover Togs Inc reports earnings for Qtr to May 31",0
"4799","1989-07-11","Anti-N.B.A. Appeal",0.5
"4800","1989-07-11","Why Hide Rapes?",0
"4801","1989-07-12","Bradley Is Optimistic After Battling Illness",-0.25
"4802","1989-07-12","THE MEDIA BUSINESS: Advertising; Torrents and Rainbows In Lubars Ads for Lotus",-0.142857142857143
"4803","1989-07-12","Head of F.D.A. Says He's Upset by Report Of Bribes to Agency",-0.25
"4804","1989-07-12","Kinark Corp. reports earnings for Qtr to June 30",0
"4805","1989-07-12","Dow Jones & Co.  reports earnings for Qtr to June 30",0
"4806","1989-07-12","B.A.T. Bid Lifts Stocks in U.S.",0
"4807","1989-07-12","THE MEDIA BUSINESS: Advertising; Broadcast TV Promotes Itself",0
"4808","1989-07-12","THE MEDIA BUSINESS: Advertising; Accounts",0.25
"4809","1989-07-12","RESULTS PLUS",0
"4810","1989-07-12","Conston Corp. reports earnings for Qtr to May 27",0
"4811","1989-07-12","New York State Medical Unit Begins a Hospital Offering",0.375
"4812","1989-07-12","Bentsen Sees Dim Hope of Cutting Health Surtax Paid by the Elderly",0
"4813","1989-07-12","Unusually Fierce Winds Razed 100 Homes",-0.2
"4814","1989-07-12","Fake Facades Removed For New Housing",-0.2
"4815","1989-07-12","Finicky About Free Music",0.333333333333333
"4816","1989-07-12","Campaign Law Fails to Rein In 'Bundled' Gifts",0.166666666666667
"4817","1989-07-12","Review/Film; It's Harry  [ Loves ]  Sally in a Romance Of New Yorkers and Neuroses",0.25
"4818","1989-07-12","A Short Circuit Halted Subway, Officials Believe",-0.166666666666667
"4819","1989-07-12","Hope Remains in Quebec Language Battle",0
"4820","1989-07-12","An Australian Who Plays for Big Stakes",0.25
"4821","1989-07-12","KEY RATES",0
"4822","1989-07-12","Corrections",1
"4823","1989-07-12","What Do You Do Apres la Revolution? Go Out to Eat",-0.333333333333333
"4824","1989-07-12","Talks on Bailout Hit a Snag",0
"4825","1989-07-12","Hospital Union Holds One-Day Strike",0
"4826","1989-07-13","Greek Bank in U.S. Is Sued",0
"4827","1989-07-13","Hormone Is Found to Help Skin Wounds Heal Faster",0
"4828","1989-07-13","Nielsen Leads New York Open",0.4
"4829","1989-07-13","Valley Victory Favored in Trot",0.5
"4830","1989-07-13","Qualms on Proposal for Status of Puerto Rico",-0.2
"4831","1989-07-13","Drug Is Given New Chance as Cure for Back Pain",0.142857142857143
"4832","1989-07-13","Of Course, Oil Spills Can Be Prevented",-0.2
"4833","1989-07-13","Restoring or Copying a Fine Mirror",0.25
"4834","1989-07-13","Paychex Inc reports earnings for Qtr to May 31",0
"4835","1989-07-13","L. F. Rothschild's Ex-Chief Will Head Meridian Unit",0.166666666666667
"4836","1989-07-13","House Sends Art Endowment Message on Taxpayers' Taste",0.428571428571429
